psi,r,ydot,xdot
-2.218899284,0.0,0.0,30.0
-2.218986499,0.0,0.0,30.0
-2.219073714,0.0,0.0,30.0
-2.219160929,0.0,0.0,30.0
-2.219248144,0.0,0.0,30.0
-2.219335359,0.0,0.0,30.0
-2.219422574,0.0,0.0,30.0
-2.219509789,0.0,0.0,30.0
-2.219597004,0.0,0.0,30.0
-2.219684219,0.0,0.0,30.0
-2.219771434,0.0,0.0,30.0
-2.21985865,0.0,0.0,30.0
-2.219945865,0.0,0.0,30.0
-2.22003308,0.0,0.0,30.0
-2.220120295,0.0,0.0,30.0
-2.22020751,0.0,0.0,30.0
-2.220294725,0.0,0.0,30.0
-2.22038194,0.0,0.0,30.0
-2.220469155,0.0,0.0,30.0
-2.22055637,0.0,0.0,30.0
-2.220643585,0.0,0.0,30.0
-2.2207308,0.0,0.0,30.0
-2.220818015,0.0,0.0,30.0
-2.22090523,0.0,0.0,30.0
-2.220992445,0.0,0.0,30.0
-2.22107966,0.0,0.0,30.0
-2.221166875,0.0,0.0,30.0
-2.221254091,0.0,0.0,30.0
-2.221341306,0.0,0.0,30.0
-2.221428521,0.0,0.0,30.0
-2.221515736,0.0,0.0,30.0
-2.221602951,0.0,0.0,30.0
-2.221690166,0.0,0.0,30.0
-2.221777381,0.0,0.0,30.0
-2.221864596,0.0,0.0,30.0
-2.221951811,0.0,0.0,30.0
-2.222039026,0.0,0.0,30.0
-2.222126241,0.0,0.0,30.0
-2.222213456,0.0,0.0,30.0
-2.222300671,0.0,0.0,30.0
-2.222387886,0.0,0.0,30.0
-2.222475101,0.0,0.0,30.0
-2.222562317,0.0,0.0,30.0
-2.222649532,0.0,0.0,30.0
-2.222736747,0.0,0.0,30.0
-2.222823962,0.0,0.0,30.0
-2.222911177,0.0,0.0,30.0
-2.222998392,0.0,0.0,30.0
-2.223085607,0.0,0.0,30.0
-2.223172822,0.0,0.0,30.0
-2.223260037,0.0,0.0,30.0
-2.223347252,0.0,0.0,30.0
-2.223434467,0.0,0.0,30.0
-2.223521682,0.0,0.0,30.0
-2.223608897,0.0,0.0,30.0
-2.223696112,0.0,0.0,30.0
-2.223783327,0.0,0.0,30.0
-2.223870542,0.0,0.0,30.0
-2.223957758,0.0,0.0,30.0
-2.224044973,0.0,0.0,30.0
-2.224132188,0.0,0.0,30.0
-2.224219403,0.0,0.0,30.0
-2.224306618,0.0,0.0,30.0
-2.224393833,0.0,0.0,30.0
-2.224481048,0.0,0.0,30.0
-2.224568263,0.0,0.0,30.0
-2.224655478,0.0,0.0,30.0
-2.224742693,0.0,0.0,30.0
-2.224829908,0.0,0.0,30.0
-2.224917123,0.0,0.0,30.0
-2.225004338,0.0,0.0,30.0
-2.225091553,0.0,0.0,30.0
-2.225178768,0.0,0.0,30.0
-2.225265983,0.0,0.0,30.0
-2.225353199,0.0,0.0,30.0
-2.225440414,0.0,0.0,30.0
-2.225527629,0.0,0.0,30.0
-2.225614844,0.0,0.0,30.0
-2.225702059,0.0,0.0,30.0
-2.225789274,0.0,0.0,30.0
-2.225876489,0.0,0.0,30.0
-2.225963704,0.0,0.0,30.0
-2.226050919,0.0,0.0,30.0
-2.226138134,0.0,0.0,30.0
-2.226225349,0.0,0.0,30.0
-2.226312564,0.0,0.0,30.0
-2.226399779,0.0,0.0,30.0
-2.226486994,0.0,0.0,30.0
-2.226574209,0.0,0.0,30.0
-2.226661425,0.0,0.0,30.0
-2.22674864,0.0,0.0,30.0
-2.226835855,0.0,0.0,30.0
-2.22692307,0.0,0.0,30.0
-2.227010285,0.0,0.0,30.0
-2.2270975,0.0,0.0,30.0
-2.227184715,0.0,0.0,30.0
-2.22727193,0.0,0.0,30.0
-2.227359145,0.0,0.0,30.0
-2.22744636,0.0,0.0,30.0
-2.227533575,0.0,0.0,30.0
-2.22762079,0.0,0.0,30.0
-2.227708005,0.0,0.0,30.0
-2.22779522,0.0,0.0,30.0
-2.227882435,0.0,0.0,30.0
-2.22796965,0.0,0.0,30.0
-2.228056866,0.0,0.0,30.0
-2.228144081,0.0,0.0,30.0
-2.228231296,0.0,0.0,30.0
-2.228318511,0.0,0.0,30.0
-2.228405726,0.0,0.0,30.0
-2.228492941,0.0,0.0,30.0
-2.228580156,0.0,0.0,30.0
-2.228667371,0.0,0.0,30.0
-2.228754586,0.0,0.0,30.0
-2.228841801,0.0,0.0,30.0
-2.228929016,0.0,0.0,30.0
-2.229016231,0.0,0.0,30.0
-2.229103446,0.0,0.0,30.0
-2.229190661,0.0,0.0,30.0
-2.229277876,0.0,0.0,30.0
-2.229365092,0.0,0.0,30.0
-2.229452307,0.0,0.0,30.0
-2.229539522,0.0,0.0,30.0
-2.229626737,0.0,0.0,30.0
-2.229713952,0.0,0.0,30.0
-2.229801167,0.0,0.0,30.0
-2.229888382,0.0,0.0,30.0
-2.229975597,0.0,0.0,30.0
-2.230062812,0.0,0.0,30.0
-2.230150027,0.0,0.0,30.0
-2.230237242,0.0,0.0,30.0
-2.230324457,0.0,0.0,30.0
-2.230411672,0.0,0.0,30.0
-2.230498887,0.0,0.0,30.0
-2.230586102,0.0,0.0,30.0
-2.230673317,0.0,0.0,30.0
-2.230760533,0.0,0.0,30.0
-2.230847748,0.0,0.0,30.0
-2.230934963,0.0,0.0,30.0
-2.231022178,0.0,0.0,30.0
-2.231109393,0.0,0.0,30.0
-2.231196608,0.0,0.0,30.0
-2.231283823,0.0,0.0,30.0
-2.231371038,0.0,0.0,30.0
-2.231458253,0.0,0.0,30.0
-2.231545468,0.0,0.0,30.0
-2.231632683,0.0,0.0,30.0
-2.231719898,0.0,0.0,30.0
-2.231807113,0.0,0.0,30.0
-2.231894328,0.0,0.0,30.0
-2.231981543,0.0,0.0,30.0
-2.232068759,0.0,0.0,30.0
-2.232155974,0.0,0.0,30.0
-2.232243189,0.0,0.0,30.0
-2.232330404,0.0,0.0,30.0
-2.232417619,0.0,0.0,30.0
-2.232504834,0.0,0.0,30.0
-2.232592049,0.0,0.0,30.0
-2.232679264,0.0,0.0,30.0
-2.232766479,0.0,0.0,30.0
-2.232853694,0.0,0.0,30.0
-2.232940909,0.0,0.0,30.0
-2.233028124,0.0,0.0,30.0
-2.233115339,0.0,0.0,30.0
-2.233202554,0.0,0.0,30.0
-2.233289769,0.0,0.0,30.0
-2.233376984,0.0,0.0,30.0
-2.2334642,0.0,0.0,30.0
-2.233551415,0.0,0.0,30.0
-2.23363863,0.0,0.0,30.0
-2.233725845,0.0,0.0,30.0
-2.23381306,0.0,0.0,30.0
-2.233900275,0.0,0.0,30.0
-2.23398749,0.0,0.0,30.0
-2.234074705,0.0,0.0,30.0
-2.23416192,0.0,0.0,30.0
-2.234249135,0.0,0.0,30.0
-2.23433635,0.0,0.0,30.0
-2.234423565,0.0,0.0,30.0
-2.23451078,0.0,0.0,30.0
-2.234597995,0.0,0.0,30.0
-2.23468521,0.0,0.0,30.0
-2.234772426,0.0,0.0,30.0
-2.234859641,0.0,0.0,30.0
-2.234946856,0.0,0.0,30.0
-2.235034071,0.0,0.0,30.0
-2.235121286,0.0,0.0,30.0
-2.235208501,0.0,0.0,30.0
-2.235295716,0.0,0.0,30.0
-2.235382931,0.0,0.0,30.0
-2.235470146,0.0,0.0,30.0
-2.235557361,0.0,0.0,30.0
-2.235644576,0.0,0.0,30.0
-2.235731791,0.0,0.0,30.0
-2.235819006,0.0,0.0,30.0
-2.235906221,0.0,0.0,30.0
-2.235993436,0.0,0.0,30.0
-2.236080651,0.0,0.0,30.0
-2.236167867,0.0,0.0,30.0
-2.236255082,0.0,0.0,30.0
-2.236342297,0.0,0.0,30.0
-2.236429512,0.0,0.0,30.0
-2.236516727,0.0,0.0,30.0
-2.236603942,0.0,0.0,30.0
-2.236691157,0.0,0.0,30.0
-2.236778372,0.0,0.0,30.0
-2.236865587,0.0,0.0,30.0
-2.236952802,0.0,0.0,30.0
-2.237040017,0.0,0.0,30.0
-2.237127232,0.0,0.0,30.0
-2.237214447,0.0,0.0,30.0
-2.237301662,0.0,0.0,30.0
-2.237388877,0.0,0.0,30.0
-2.237476093,0.0,0.0,30.0
-2.237563308,0.0,0.0,30.0
-2.237650523,0.0,0.0,30.0
-2.237737738,0.0,0.0,30.0
-2.237824953,0.0,0.0,30.0
-2.237912168,0.0,0.0,30.0
-2.237999383,0.0,0.0,30.0
-2.238086598,0.0,0.0,30.0
-2.238173813,0.0,0.0,30.0
-2.238261028,0.0,0.0,30.0
-2.238348243,0.0,0.0,30.0
-2.238435458,0.0,0.0,30.0
-2.238522673,0.0,0.0,30.0
-2.238609888,0.0,0.0,30.0
-2.238697103,0.0,0.0,30.0
-2.238784318,0.0,0.0,30.0
-2.238871534,0.0,0.0,30.0
-2.238958749,0.0,0.0,30.0
-2.239045964,0.0,0.0,30.0
-2.239133179,0.0,0.0,30.0
-2.239220394,0.0,0.0,30.0
-2.239307609,0.0,0.0,30.0
-2.239394824,0.0,0.0,30.0
-2.239482039,0.0,0.0,30.0
-2.239569254,0.0,0.0,30.0
-2.239656469,0.0,0.0,30.0
-2.239743684,0.0,0.0,30.0
-2.239830899,0.0,0.0,30.0
-2.239918114,0.0,0.0,30.0
-2.240005329,0.0,0.0,30.0
-2.240092544,0.0,0.0,30.0
-2.24017976,0.0,0.0,30.0
-2.240266975,0.0,0.0,30.0
-2.24035419,0.0,0.0,30.0
-2.240441405,0.0,0.0,30.0
-2.24052862,0.0,0.0,30.0
-2.240615835,0.0,0.0,30.0
-2.24070305,0.0,0.0,30.0
-2.240790265,0.0,0.0,30.0
-2.24087748,0.0,0.0,30.0
-2.240964695,0.0,0.0,30.0
-2.24105191,0.0,0.0,30.0
-2.241139125,0.0,0.0,30.0
-2.24122634,0.0,0.0,30.0
-2.241313555,0.0,0.0,30.0
-2.24140077,0.0,0.0,30.0
-2.241487985,0.0,0.0,30.0
-2.241575201,0.0,0.0,30.0
-2.241662416,0.0,0.0,30.0
-2.241749631,0.0,0.0,30.0
-2.241836846,0.0,0.0,30.0
-2.241924061,0.0,0.0,30.0
-2.242011276,0.0,0.0,30.0
-2.242098491,0.0,0.0,30.0
-2.242185706,0.0,0.0,30.0
-2.242272921,0.0,0.0,30.0
-2.242360136,0.0,0.0,30.0
-2.242447351,0.0,0.0,30.0
-2.242534566,0.0,0.0,30.0
-2.242621781,0.0,0.0,30.0
-2.242708996,0.0,0.0,30.0
-2.242796211,0.0,0.0,30.0
-2.242883427,0.0,0.0,30.0
-2.242970642,0.0,0.0,30.0
-2.243057857,0.0,0.0,30.0
-2.243145072,0.0,0.0,30.0
-2.243232287,0.0,0.0,30.0
-2.243319502,0.0,0.0,30.0
-2.243406717,0.0,0.0,30.0
-2.243493932,0.0,0.0,30.0
-2.243581147,0.0,0.0,30.0
-2.243668362,0.0,0.0,30.0
-2.243755577,0.0,0.0,30.0
-2.243842792,0.0,0.0,30.0
-2.243930007,0.0,0.0,30.0
-2.244017222,0.0,0.0,30.0
-2.244104437,0.0,0.0,30.0
-2.244191652,0.0,0.0,30.0
-2.244278868,0.0,0.0,30.0
-2.244366083,0.0,0.0,30.0
-2.244453298,0.0,0.0,30.0
-2.244540513,0.0,0.0,30.0
-2.244627728,0.0,0.0,30.0
-2.244714943,0.0,0.0,30.0
-2.244802158,0.0,0.0,30.0
-2.244889373,0.0,0.0,30.0
-2.244976588,0.0,0.0,30.0
-2.245063803,0.0,0.0,30.0
-2.245151018,0.0,0.0,30.0
-2.245238233,0.0,0.0,30.0
-2.245325448,0.0,0.0,30.0
-2.245412663,0.0,0.0,30.0
-2.245499878,0.0,0.0,30.0
-2.245587094,0.0,0.0,30.0
-2.245674309,0.0,0.0,30.0
-2.245761524,0.0,0.0,30.0
-2.245848739,0.0,0.0,30.0
-2.245935954,0.0,0.0,30.0
-2.246023169,0.0,0.0,30.0
-2.246110384,0.0,0.0,30.0
-2.246197599,0.0,0.0,30.0
-2.246284814,0.0,0.0,30.0
-2.246372029,0.0,0.0,30.0
-2.246459244,0.0,0.0,30.0
-2.246546459,0.0,0.0,30.0
-2.246633674,0.0,0.0,30.0
-2.246720889,0.0,0.0,30.0
-2.246808104,0.0,0.0,30.0
-2.246895319,0.0,0.0,30.0
-2.246982535,0.0,0.0,30.0
-2.24706975,0.0,0.0,30.0
-2.247156965,0.0,0.0,30.0
-2.24724418,0.0,0.0,30.0
-2.247331395,0.0,0.0,30.0
-2.24741861,0.0,0.0,30.0
-2.247505825,0.0,0.0,30.0
-2.24759304,0.0,0.0,30.0
-2.247680255,0.0,0.0,30.0
-2.24776747,0.0,0.0,30.0
-2.247854685,0.0,0.0,30.0
-2.2479419,0.0,0.0,30.0
-2.248029115,0.0,0.0,30.0
-2.24811633,0.0,0.0,30.0
-2.248203545,0.0,0.0,30.0
-2.24829076,0.0,0.0,30.0
-2.248377976,0.0,0.0,30.0
-2.248465191,0.0,0.0,30.0
-2.248552406,0.0,0.0,30.0
-2.248639621,0.0,0.0,30.0
-2.248726836,0.0,0.0,30.0
-2.248814051,0.0,0.0,30.0
-2.248901266,0.0,0.0,30.0
-2.248988481,0.0,0.0,30.0
-2.249075696,0.0,0.0,30.0
-2.249162911,0.0,0.0,30.0
-2.249250126,0.0,0.0,30.0
-2.249337341,0.0,0.0,30.0
-2.249424556,0.0,0.0,30.0
-2.249511771,0.0,0.0,30.0
-2.249598986,0.0,0.0,30.0
-2.249686202,0.0,0.0,30.0
-2.249773417,0.0,0.0,30.0
-2.249860632,0.0,0.0,30.0
-2.249947847,0.0,0.0,30.0
-2.250035062,0.0,0.0,30.0
-2.250122277,0.0,0.0,30.0
-2.250209492,0.0,0.0,30.0
-2.250296707,0.0,0.0,30.0
-2.250383922,0.0,0.0,30.0
-2.250471137,0.0,0.0,30.0
-2.250558352,0.0,0.0,30.0
-2.250645567,0.0,0.0,30.0
-2.250732782,0.0,0.0,30.0
-2.250819997,0.0,0.0,30.0
-2.250907212,0.0,0.0,30.0
-2.250994427,0.0,0.0,30.0
-2.251081643,0.0,0.0,30.0
-2.251168858,0.0,0.0,30.0
-2.251256073,0.0,0.0,30.0
-2.251343288,0.0,0.0,30.0
-2.251430503,0.0,0.0,30.0
-2.251517718,0.0,0.0,30.0
-2.251604933,0.0,0.0,30.0
-2.251692148,0.0,0.0,30.0
-2.251779363,0.0,0.0,30.0
-2.251866578,0.0,0.0,30.0
-2.251953793,0.0,0.0,30.0
-2.252041008,0.0,0.0,30.0
-2.252128223,0.0,0.0,30.0
-2.252215438,0.0,0.0,30.0
-2.252302653,0.0,0.0,30.0
-2.252389869,0.0,0.0,30.0
-2.252477084,0.0,0.0,30.0
-2.252564299,0.0,0.0,30.0
-2.252651514,0.0,0.0,30.0
-2.252738729,0.0,0.0,30.0
-2.252825944,0.0,0.0,30.0
-2.252913159,0.0,0.0,30.0
-2.253000374,0.0,0.0,30.0
-2.253087589,0.0,0.0,30.0
-2.253174804,0.0,0.0,30.0
-2.253262019,0.0,0.0,30.0
-2.253349234,0.0,0.0,30.0
-2.253436449,0.0,0.0,30.0
-2.253523664,0.0,0.0,30.0
-2.253610879,0.0,0.0,30.0
-2.253698094,0.0,0.0,30.0
-2.25378531,0.0,0.0,30.0
-2.253872525,0.0,0.0,30.0
-2.25395974,0.0,0.0,30.0
-2.254046955,0.0,0.0,30.0
-2.25413417,0.0,0.0,30.0
-2.254221385,0.0,0.0,30.0
-2.2543086,0.0,0.0,30.0
-2.254395815,0.0,0.0,30.0
-2.25448303,0.0,0.0,30.0
-2.254570245,0.0,0.0,30.0
-2.25465746,0.0,0.0,30.0
-2.254744675,0.0,0.0,30.0
-2.25483189,0.0,0.0,30.0
-2.254919105,0.0,0.0,30.0
-2.25500632,0.0,0.0,30.0
-2.255093536,0.0,0.0,30.0
-2.255180751,0.0,0.0,30.0
-2.255267966,0.0,0.0,30.0
-2.255355181,0.0,0.0,30.0
-2.255442396,0.0,0.0,30.0
-2.255529611,0.0,0.0,30.0
-2.255616826,0.0,0.0,30.0
-2.255704041,0.0,0.0,30.0
-2.255791256,0.0,0.0,30.0
-2.255878471,0.0,0.0,30.0
-2.255965686,0.0,0.0,30.0
-2.256052901,0.0,0.0,30.0
-2.256140116,0.0,0.0,30.0
-2.256227331,0.0,0.0,30.0
-2.256314546,0.0,0.0,30.0
-2.256401761,0.0,0.0,30.0
-2.256488977,0.0,0.0,30.0
-2.256576192,0.0,0.0,30.0
-2.256663407,0.0,0.0,30.0
-2.256750622,0.0,0.0,30.0
-2.256837837,0.0,0.0,30.0
-2.256925052,0.0,0.0,30.0
-2.257012267,0.0,0.0,30.0
-2.257099482,0.0,0.0,30.0
-2.257186697,0.0,0.0,30.0
-2.257273912,0.0,0.0,30.0
-2.257361127,0.0,0.0,30.0
-2.257448342,0.0,0.0,30.0
-2.257535557,0.0,0.0,30.0
-2.257622772,0.0,0.0,30.0
-2.257709987,0.0,0.0,30.0
-2.257797203,0.0,0.0,30.0
-2.257884418,0.0,0.0,30.0
-2.257971633,0.0,0.0,30.0
-2.258058848,0.0,0.0,30.0
-2.258146063,0.0,0.0,30.0
-2.258233278,0.0,0.0,30.0
-2.258320493,0.0,0.0,30.0
-2.258407708,0.0,0.0,30.0
-2.258494923,0.0,0.0,30.0
-2.258582138,0.0,0.0,30.0
-2.258669353,0.0,0.0,30.0
-2.258756568,0.0,0.0,30.0
-2.258843783,0.0,0.0,30.0
-2.258930998,0.0,0.0,30.0
-2.259018213,0.0,0.0,30.0
-2.259105428,0.0,0.0,30.0
-2.259192644,0.0,0.0,30.0
-2.259279859,0.0,0.0,30.0
-2.259367074,0.0,0.0,30.0
-2.259454289,0.0,0.0,30.0
-2.259541504,0.0,0.0,30.0
-2.259628719,0.0,0.0,30.0
-2.259715934,0.0,0.0,30.0
-2.259803149,0.0,0.0,30.0
-2.259890364,0.0,0.0,30.0
-2.259977579,0.0,0.0,30.0
-2.260064794,0.0,0.0,30.0
-2.260152009,0.0,0.0,30.0
-2.260239224,0.0,0.0,30.0
-2.260326439,0.0,0.0,30.0
-2.260413654,0.0,0.0,30.0
-2.26050087,0.0,0.0,30.0
-2.260588085,0.0,0.0,30.0
-2.2606753,0.0,0.0,30.0
-2.260762515,0.0,0.0,30.0
-2.26084973,0.0,0.0,30.0
-2.260936945,0.0,0.0,30.0
-2.26102416,0.0,0.0,30.0
-2.261111375,0.0,0.0,30.0
-2.26119859,0.0,0.0,30.0
-2.261285805,0.0,0.0,30.0
-2.26137302,0.0,0.0,30.0
-2.261460235,0.0,0.0,30.0
-2.26154745,0.0,0.0,30.0
-2.261634665,0.0,0.0,30.0
-2.26172188,0.0,0.0,30.0
-2.261809095,0.0,0.0,30.0
-2.261896311,0.0,0.0,30.0
-2.261983526,0.0,0.0,30.0
-2.262070741,0.0,0.0,30.0
-2.262157956,0.0,0.0,30.0
-2.262245171,0.0,0.0,30.0
-2.262332386,0.0,0.0,30.0
-2.262419601,0.0,0.0,30.0
-2.262506816,0.0,0.0,30.0
-2.262594031,0.0,0.0,30.0
-2.262681246,0.0,0.0,30.0
-2.262768461,0.0,0.0,30.0
-2.262855676,0.0,0.0,30.0
-2.262942891,0.0,0.0,30.0
-2.263030106,0.0,0.0,30.0
-2.263117321,0.0,0.0,30.0
-2.263204537,0.0,0.0,30.0
-2.263291752,0.0,0.0,30.0
-2.263378967,0.0,0.0,30.0
-2.263466182,0.0,0.0,30.0
-2.263553397,0.0,0.0,30.0
-2.263640612,0.0,0.0,30.0
-2.263727827,0.0,0.0,30.0
-2.263815042,0.0,0.0,30.0
-2.263902257,0.0,0.0,30.0
-2.263989472,0.0,0.0,30.0
-2.264076687,0.0,0.0,30.0
-2.264163902,0.0,0.0,30.0
-2.264251117,0.0,0.0,30.0
-2.264338332,0.0,0.0,30.0
-2.264425547,0.0,0.0,30.0
-2.264512762,0.0,0.0,30.0
-2.264599978,0.0,0.0,30.0
-2.264687193,0.0,0.0,30.0
-2.264774408,0.0,0.0,30.0
-2.264861623,0.0,0.0,30.0
-2.264948838,0.0,0.0,30.0
-2.265036053,0.0,0.0,30.0
-2.265123268,0.0,0.0,30.0
-2.265210483,0.0,0.0,30.0
-2.265297698,0.0,0.0,30.0
-2.265384913,0.0,0.0,30.0
-2.265472128,0.0,0.0,30.0
-2.265559343,0.0,0.0,30.0
-2.265646558,0.0,0.0,30.0
-2.265733773,0.0,0.0,30.0
-2.265820988,0.0,0.0,30.0
-2.265908204,0.0,0.0,30.0
-2.265995419,0.0,0.0,30.0
-2.266082634,0.0,0.0,30.0
-2.266169849,0.0,0.0,30.0
-2.266257064,0.0,0.0,30.0
-2.266344279,0.0,0.0,30.0
-2.266431494,0.0,0.0,30.0
-2.266518709,0.0,0.0,30.0
-2.266605924,0.0,0.0,30.0
-2.266693139,0.0,0.0,30.0
-2.266780354,0.0,0.0,30.0
-2.266867569,0.0,0.0,30.0
-2.266954784,0.0,0.0,30.0
-2.267041999,0.0,0.0,30.0
-2.267129214,0.0,0.0,30.0
-2.267216429,0.0,0.0,30.0
-2.267303645,0.0,0.0,30.0
-2.26739086,0.0,0.0,30.0
-2.267478075,0.0,0.0,30.0
-2.26756529,0.0,0.0,30.0
-2.267652505,0.0,0.0,30.0
-2.26773972,0.0,0.0,30.0
-2.267826935,0.0,0.0,30.0
-2.26791415,0.0,0.0,30.0
-2.268001365,0.0,0.0,30.0
-2.26808858,0.0,0.0,30.0
-2.268175795,0.0,0.0,30.0
-2.26826301,0.0,0.0,30.0
-2.268350225,0.0,0.0,30.0
-2.26843744,0.0,0.0,30.0
-2.268524655,0.0,0.0,30.0
-2.26861187,0.0,0.0,30.0
-2.268699086,0.0,0.0,30.0
-2.268786301,0.0,0.0,30.0
-2.268873516,0.0,0.0,30.0
-2.268960731,0.0,0.0,30.0
-2.269047946,0.0,0.0,30.0
-2.269135161,0.0,0.0,30.0
-2.269222376,0.0,0.0,30.0
-2.269309591,0.0,0.0,30.0
-2.269396806,0.0,0.0,30.0
-2.269484021,0.0,0.0,30.0
-2.269571236,0.0,0.0,30.0
-2.269658451,0.0,0.0,30.0
-2.269745666,0.0,0.0,30.0
-2.269832881,0.0,0.0,30.0
-2.269920096,0.0,0.0,30.0
-2.270007312,0.0,0.0,30.0
-2.270094527,0.0,0.0,30.0
-2.270181742,0.0,0.0,30.0
-2.270268957,0.0,0.0,30.0
-2.270356172,0.0,0.0,30.0
-2.270443387,0.0,0.0,30.0
-2.270530602,0.0,0.0,30.0
-2.270617817,0.0,0.0,30.0
-2.270705032,0.0,0.0,30.0
-2.270792247,0.0,0.0,30.0
-2.270879462,0.0,0.0,30.0
-2.270966677,0.0,0.0,30.0
-2.271053892,0.0,0.0,30.0
-2.271141107,0.0,0.0,30.0
-2.271228322,0.0,0.0,30.0
-2.271315537,0.0,0.0,30.0
-2.271402753,0.0,0.0,30.0
-2.271489968,0.0,0.0,30.0
-2.271577183,0.0,0.0,30.0
-2.271664398,0.0,0.0,30.0
-2.271751613,0.0,0.0,30.0
-2.271838828,0.0,0.0,30.0
-2.271926043,0.0,0.0,30.0
-2.272013258,0.0,0.0,30.0
-2.272100473,0.0,0.0,30.0
-2.272187688,0.0,0.0,30.0
-2.272274903,0.0,0.0,30.0
-2.272362118,0.0,0.0,30.0
-2.272449333,0.0,0.0,30.0
-2.272536548,0.0,0.0,30.0
-2.272623763,0.0,0.0,30.0
-2.272710979,0.0,0.0,30.0
-2.272798194,0.0,0.0,30.0
-2.272885409,0.0,0.0,30.0
-2.272972624,0.0,0.0,30.0
-2.273059839,0.0,0.0,30.0
-2.273147054,0.0,0.0,30.0
-2.273234269,0.0,0.0,30.0
-2.273321484,0.0,0.0,30.0
-2.273408699,0.0,0.0,30.0
-2.273495914,0.0,0.0,30.0
-2.273583129,0.0,0.0,30.0
-2.273670344,0.0,0.0,30.0
-2.273757559,0.0,0.0,30.0
-2.273844774,0.0,0.0,30.0
-2.273931989,0.0,0.0,30.0
-2.274019204,0.0,0.0,30.0
-2.27410642,0.0,0.0,30.0
-2.274193635,0.0,0.0,30.0
-2.27428085,0.0,0.0,30.0
-2.274368065,0.0,0.0,30.0
-2.27445528,0.0,0.0,30.0
-2.274542495,0.0,0.0,30.0
-2.27462971,0.0,0.0,30.0
-2.274716925,0.0,0.0,30.0
-2.27480414,0.0,0.0,30.0
-2.274891355,0.0,0.0,30.0
-2.27497857,0.0,0.0,30.0
-2.275065785,0.0,0.0,30.0
-2.275153,0.0,0.0,30.0
-2.275240215,0.0,0.0,30.0
-2.27532743,0.0,0.0,30.0
-2.275414646,0.0,0.0,30.0
-2.275501861,0.0,0.0,30.0
-2.275589076,0.0,0.0,30.0
-2.275676291,0.0,0.0,30.0
-2.275763506,0.0,0.0,30.0
-2.275850721,0.0,0.0,30.0
-2.275937936,0.0,0.0,30.0
-2.276025151,0.0,0.0,30.0
-2.276112366,0.0,0.0,30.0
-2.276199581,0.0,0.0,30.0
-2.276286796,0.0,0.0,30.0
-2.276374011,0.0,0.0,30.0
-2.276461226,0.0,0.0,30.0
-2.276548441,0.0,0.0,30.0
-2.276635656,0.0,0.0,30.0
-2.276722871,0.0,0.0,30.0
-2.276810087,0.0,0.0,30.0
-2.276897302,0.0,0.0,30.0
-2.276984517,0.0,0.0,30.0
-2.277071732,0.0,0.0,30.0
-2.277158947,0.0,0.0,30.0
-2.277246162,0.0,0.0,30.0
-2.277333377,0.0,0.0,30.0
-2.277420592,0.0,0.0,30.0
-2.277507807,0.0,0.0,30.0
-2.277595022,0.0,0.0,30.0
-2.277682237,0.0,0.0,30.0
-2.277769452,0.0,0.0,30.0
-2.277856667,0.0,0.0,30.0
-2.277943882,0.0,0.0,30.0
-2.278031097,0.0,0.0,30.0
-2.278118313,0.0,0.0,30.0
-2.278205528,0.0,0.0,30.0
-2.278292743,0.0,0.0,30.0
-2.278379958,0.0,0.0,30.0
-2.278467173,0.0,0.0,30.0
-2.278554388,0.0,0.0,30.0
-2.278641603,0.0,0.0,30.0
-2.278728818,0.0,0.0,30.0
-2.278816033,0.0,0.0,30.0
-2.278903248,0.0,0.0,30.0
-2.278990463,0.0,0.0,30.0
-2.279077678,0.0,0.0,30.0
-2.279164893,0.0,0.0,30.0
-2.279252108,0.0,0.0,30.0
-2.279339323,0.0,0.0,30.0
-2.279426538,0.0,0.0,30.0
-2.279513754,0.0,0.0,30.0
-2.279600969,0.0,0.0,30.0
-2.279688184,0.0,0.0,30.0
-2.279775399,0.0,0.0,30.0
-2.279862614,0.0,0.0,30.0
-2.279949829,0.0,0.0,30.0
-2.280037044,0.0,0.0,30.0
-2.280124259,0.0,0.0,30.0
-2.280211474,0.0,0.0,30.0
-2.280298689,0.0,0.0,30.0
-2.280385904,0.0,0.0,30.0
-2.280473119,0.0,0.0,30.0
-2.280560334,0.0,0.0,30.0
-2.280647549,0.0,0.0,30.0
-2.280734764,0.0,0.0,30.0
-2.28082198,0.0,0.0,30.0
-2.280909195,0.0,0.0,30.0
-2.28099641,0.0,0.0,30.0
-2.281083625,0.0,0.0,30.0
-2.28117084,0.0,0.0,30.0
-2.281258055,0.0,0.0,30.0
-2.28134527,0.0,0.0,30.0
-2.281432485,0.0,0.0,30.0
-2.2815197,0.0,0.0,30.0
-2.281606915,0.0,0.0,30.0
-2.28169413,0.0,0.0,30.0
-2.281781345,0.0,0.0,30.0
-2.28186856,0.0,0.0,30.0
-2.281955775,0.0,0.0,30.0
-2.28204299,0.0,0.0,30.0
-2.282130205,0.0,0.0,30.0
-2.282217421,0.0,0.0,30.0
-2.282304636,0.0,0.0,30.0
-2.282391851,0.0,0.0,30.0
-2.282479066,0.0,0.0,30.0
-2.282566281,0.0,0.0,30.0
-2.282653496,0.0,0.0,30.0
-2.282740711,0.0,0.0,30.0
-2.282827926,0.0,0.0,30.0
-2.282915141,0.0,0.0,30.0
-2.283002356,0.0,0.0,30.0
