,Unnamed: 0,fzf,Unnamed: 0.6,fzr,Unnamed: 0.7,steer_angle,Unnamed: 0.1,vx,Unnamed: 0.2,vy,Unnamed: 0.3,r,Unnamed: 0.4,psi,Unnamed: 0.5,wheel_angle,sideslip_f,sideslip_r,fyft,fyrt,fyf,fyr,beta
1774,fzf1775,5285.58058312959,fzr1775,4575.17113403068,ans1775,0.0701095128621578,xdot1775,28.0,ydot1775,-1.02390802631844,r1775,0.0542092398670644,psi1775,0.970426642621969,wheel_angle1775,0.0051932972490487,-0.03229038309627858,-0.026892048009444797,286.7313488180501,-189.47501155317974,286.58187888452653,-189.40650319977635,-0.036551856866869674
1775,fzf1776,5285.50907004537,fzr1776,4575.2434768425,ans1776,0.0702685838650691,xdot1776,28.0,ydot1776,-1.03015640241957,r1776,0.0544836306123614,psi1776,0.970970106704605,wheel_angle1776,0.0052050802863014,-0.03241214721373342,-0.027002188673585927,287.8086927707608,-190.2540448875134,287.65752768461186,-190.18469025891858,-0.0367747133237527
1776,fzf1777,5285.43696987902,fzr1777,4575.31641510102,ans1777,0.0704264481658674,xdot1777,28.0,ydot1777,-1.03642952821824,r1777,0.0547583423977844,psi1777,0.971516316304352,wheel_angle1777,0.0052167739382124,-0.032533631342607464,-0.027112147953415038,288.88348920922226,-191.03184959305727,288.7306201823086,-190.9616431398295,-0.036998448834584016
1777,fzf1778,5285.3642808881,fzr1778,4575.38995059555,ans1778,0.0705831030535947,xdot1778,28.0,ydot1778,-1.04272730484304,r1778,0.0550333698653773,psi1778,0.972065274604837,wheel_angle1778,0.0052283780039699,-0.03265482922174728,-0.02722191969012894,289.95568218476836,-191.808382590648,289.8011005593689,-191.73731881708179,-0.03722305980709454
1778,fzf1779,5285.29100135966,fzr1779,4575.46408508577,ans1779,0.0707385458380618,xdot1779,28.0,ydot1779,-1.0490496327615,r1779,0.0553087076370652,psi1779,0.972616984736009,wheel_angle1779,0.0052398922843009,-0.03277573468291757,-0.027331497814950236,291.02521657872757,-192.5836014316137,290.8689138293035,-192.51167489680444,-0.03744854262497566
1779,fzf1780,5285.21712961057,fzr1780,4575.53882030136,ans1780,0.0708927738498947,xdot1780,28.0,ydot1780,-1.05539641177972,r1780,0.0555843503146993,psi1780,0.973171449773934,wheel_angle1780,0.0052513165814737,-0.03289634165119509,-0.027440876349577682,292.0920381059821,-193.3574643008965,291.93400584089056,-193.28466961978143,-0.03767489364786883
1780,fzf1781,5285.14266398788,fzr1781,4575.61415794159,ans1781,0.0710457844405801,xdot1781,28.0,ydot1781,-1.06176754104204,r1781,0.0558602924801071,psi1781,0.973728672740597,wheel_angle1781,0.0052626506993022,-0.03301664414532281,-0.027550049406595063,293.156093318174,-194.12993001988227,292.99632328133106,-194.05626186425653,-0.037902109211356644
1781,fzf1782,5285.06760286922,fzr1782,4575.69009967501,ans1782,0.0711975749825113,xdot1782,28.0,ydot1782,-1.06816291903066,r1782,0.0561365286951416,psi1782,0.974288656603703,wheel_angle1782,0.0052738944431489,-0.03313663627802036,-0.027659011189837494,294.2173296065242,-194.9009580489352,294.05581367901664,-194.82641114844304,-0.03813018562695239
1782,fzf1783,5284.9919446631,fzr1783,4575.76664713904,ans1783,0.0713481428690333,xdot1783,28.0,ydot1783,-1.07458244356535,r1783,0.0564130535017346,psi1783,0.974851404276474,wheel_angle1783,0.0052850476199284,-0.03325631225625535,-0.027767755994717848,295.27569520429716,-195.67050848964863,295.1124254059423,-195.59507763274922,-0.038359119182092755
1783,fzf1784,5284.91568780932,fzr1784,4575.84380193966,ans1784,0.071497485514487,xdot1784,28.0,ydot1784,-1.08102601180313,r1784,0.0566898614219505,psi1784,0.975416918617453,wheel_angle1784,0.0052961100381101,-0.03337566638147245,-0.027876278208511712,296.3311391888969,-196.43854208680844,296.1661076797507,-196.36222212171603,-0.03858890614012975
1784,fzf1785,5284.83883077929,fzr1785,4575.92156565099,ans1785,0.0716456003542544,xdot1785,28.0,ydot1785,-1.08749352023799,r1785,0.0569669469580428,psi1785,0.975985202430302,wheel_angle1785,0.0053070815077225,-0.03349469304978446,-0.02798457231060236,297.3836114836173,-197.2050202300715,297.2168105654302,-197.12780606566946,-0.03881954274032397
1785,fzf1786,5284.76137207641,fzr1786,4575.99993981495,ans1786,0.0717924848448021,xdot1786,28.0,ydot1786,-1.09398486470058,r1786,0.0572443045925128,psi1786,0.97655625846361,wheel_angle1786,0.0053179618403556,-0.03361338675212116,-0.02809263287268515,298.43306285902173,-197.9699049553621,298.2644849766416,-197.89179156209093,-0.03905102519783718
1786,fzf1787,5284.68331023641,fzr1787,4576.0789259409,ans1787,0.0719381364637251,xdot1787,28.0,ydot1787,-1.100499940358,r1787,0.057521928788169,psi1787,0.977130089410692,wheel_angle1787,0.0053287508491647,-0.033731742074342,-0.028200454558934017,299.47944493399706,-198.73315894600157,299.30908267671947,-198.65414135672032,-0.03928334970372832
1787,fzf1788,5284.60464382773,fzr1788,4576.1585255053,ans1788,0.0720825527097901,xdot1788,28.0,ydot1788,-1.10703864171355,r1788,0.0577998139881908,psi1788,0.97770669790939,wheel_angle1788,0.0053394483488733,-0.03384975369730841,-0.028308032126128053,300.5227101764511,-199.49474553355853,300.35055627931655,-199.41481884437937,-0.03951651242494839
1788,fzf1789,5284.52537145182,fzr1789,4576.23873995131,ans1789,0.0722257311029787,xdot1789,28.0,ydot1789,-1.11360086260648,r1789,0.0580779546161916,psi1789,0.978286086541884,wheel_angle1789,0.0053500541557761,-0.033967416396917964,-0.02841536042373951,301.56281190366497,-200.25462869842585,301.388859248703,-200.17378806952192,-0.039750509504335355
1789,fzf1790,5284.44549174357,fzr1790,4576.31957068845,ans1790,0.0723676691845297,xdot1790,28.0,ydot1790,-1.12018649621184,r1790,0.0583563450762865,psi1790,0.97886825783449,wheel_angle1790,0.0053605680877429,-0.03408472504410367,-0.028522434393985465,302.599704282343,-201.01277307014445,302.4239458997627,-200.9310137265305,-0.03998533706061281
1790,fzf1791,5284.3650033716,fzr1791,4576.40101909224,ans1791,0.0725083645169812,xdot1791,28.0,ydot1791,-1.12679543504026,r1791,0.05863497975316,psi1791,0.979453214257468,wheel_angle1791,0.0053709899642208,-0.03420167460479327,-0.028629249071840755,303.6333423282983,-201.76914392745508,303.45577139762605,-201.6864611597408,-0.040220991188386214
1791,fzf1792,5284.28390503862,fzr1792,4576.48308650386,ans1792,0.072647814684213,xdot1792,28.0,ydot1792,-1.13342757093779,r1792,0.0589138530121375,psi1792,0.980040958224829,wheel_angle1792,0.005381319606238,-0.03431826013983488,-0.028735799585015046,304.6636819058412,-202.52370719809846,304.4842917570044,-202.4400963632146,-0.040457467958141397
1792,fzf1793,5284.20219548183,fzr1793,4576.56577422976,ans1793,0.0727860172914876,xdot1793,28.0,ydot1793,-1.14008279508578,r1793,0.0591929591992581,psi1793,0.98063149209414,wheel_angle1793,0.0053915568364065,-0.034434476804886496,-0.0288420811538943,305.69067972685093,-203.2764294583635,305.50946384120857,-203.19188598026025,-0.04069476341624471
1793,fzf1794,5284.11987347319,fzr1794,4576.64908354133,ans1794,0.0729229699654915,xdot1794,28.0,ydot1794,-1.14676099800075,r1794,0.0594722926413493,psi1794,0.981224818166333,wheel_angle1794,0.0054017014789252,-0.034550319850270614,-0.02894808909144641,306.7142933495259,-204.02727793238708,306.531245360846,-203.94179730270514,-0.040932873584942776
1794,fzf1795,5284.03693781983,fzr1795,4576.73301567454,ans1795,0.0730586703543759,xdot1795,28.0,ydot1795,-1.15346206953428,r1795,0.0597518476461051,psi1795,0.981820938685512,wheel_angle1795,0.0054117533595834,-0.0346657846207953,-0.029053818803092164,307.73448117684546,-204.776220491208,307.5495948722288,-204.68979826992174,-0.04117179446236323
1795,fzf1796,5283.95338736438,fzr1796,4576.81757182959,ans1796,0.0731931161277972,xdot1796,28.0,ydot1796,-1.16018589887293,r1796,0.0600316185021646,psi1796,0.982419855838761,wheel_angle1796,0.0054217123057627,-0.034780866555540545,-0.02915926578654237,308.75120245471646,-205.52322565158457,308.5644717754678,-205.43585746761775,-0.04141152202251662
1796,fzf1797,5283.8692209853,fzr1797,4576.90275317055,ans1797,0.0733263049769571,xdot1797,28.0,ydot1797,-1.1669323745382,r1797,0.0603115994791948,psi1797,0.98302157175596,wheel_angle1797,0.0054315781464413,-0.034895561187614624,-0.029264425631601976,309.7644172698535,-206.26826257458018,309.57583631229926,-206.17994412639388,-0.04165205221529978
1797,fzf1798,5283.78443759723,fzr1798,4576.98856082501,ans1798,0.0734582346146417,xdot1798,28.0,ydot1798,-1.17370138438649,r1798,0.0605917848279741,psi1798,0.983626088509587,wheel_angle1798,0.0054413507121957,-0.03500986414387569,-0.02936929401994124,310.77408654735007,-207.01130106391722,310.58364956360356,-206.92202812006988,-0.041893380966499486
1798,fzf1799,5283.69903615136,fzr1799,4577.07499588375,ans1799,0.0735889027752614,xdot1799,28.0,ydot1799,-1.18049281560907,r1799,0.0608721687804789,psi1799,0.984233408114534,wheel_angle1799,0.0054510298352045,-0.03512377114462418,-0.02947386672483481,311.78017204799085,-207.75231156410726,311.5878734466648,-207.66207996378748,-0.0421355041777964
1799,fzf1800,5283.61301563572,fzr1800,4577.16205940037,ans1800,0.0737183072148898,xdot1800,28.0,ydot1800,-1.1873065547321,r1800,0.061152745549972,psi1800,0.984843532527922,wheel_angle1800,0.005460615349251,-0.03523727800326406,-0.02957813961087008,312.78263636528203,-208.4912651583635,312.58847071214893,-208.40007081189475,-0.042378417726771145
1800,fzf1801,5283.52637507557,fzr1801,4577.24975239096,ans1801,0.0738464457113017,xdot1801,28.0,ydot1801,-1.19414248761667,r1801,0.061433509331094,psi1801,0.985456463648908,wheel_angle1801,0.005470107089726,-0.035350380625934597,-0.029682108633625044,313.78144292222424,-209.22813356630076,313.5854049408247,-209.13597245561897,-0.04262211746691106
1801,fzf1802,5283.43911353369,fzr1802,4577.33807583375,ans1802,0.0739733160640115,xdot1802,28.0,ydot1802,-1.20100049945885,r1802,0.0617144542999565,psi1802,0.986072203318505,wheel_angle1802,0.0054795048936305,-0.035463075011113024,-0.02978576983931629,314.7765559678215,-209.96288914142536,314.5786405400208,-209.86975732052866,-0.04286659922761747
1802,fzf1803,5283.35123011076,fzr1803,4577.42703066875,ans1803,0.0740989160943115,xdot1803,28.0,ydot1803,-1.20788047478979,r1803,0.0619955746142378,psi1803,0.986690753319394,wheel_angle1803,0.0054888085995786,-0.03557535724918966,-0.029889119364418466,315.7679405733483,-210.6955048684237,315.56814273984196,-210.60139846379502,-0.04311185881421497
1803,fzf1804,5283.26272394569,fzr1804,4577.51661779744,ans1804,0.0742232436453086,xdot1804,28.0,ydot1804,-1.21478229747578,r1804,0.0622768644132814,psi1804,0.987312115375741,wheel_angle1804,0.0054980180478005,-0.03568722352201495,-0.02999215343525452,316.7555626283654,-211.4259543602485,316.5538775891334,-211.3308695712508,-0.04335789200795929
1804,fzf1805,5283.17359421591,fzr1805,4577.60683808242,ans1805,0.0743462965819614,xdot1805,28.0,ydot1805,-1.22170585071845,r1805,0.0625583178181958,psi1805,0.987936291153014,wheel_angle1805,0.0055071330801452,-0.035798670102421416,-0.030094868367560406,317.7393888365077,-212.15421185502365,317.5358119512185,-212.0581449542682,-0.04360469456605035
1805,fzf1806,5283.08384013775,fzr1806,4577.69769234707,ans1806,0.0744680727911176,xdot1806,28.0,ydot1806,-1.22865101705487,r1806,0.0628399289319588,psi1806,0.988563282257803,wheel_angle1806,0.0055161535400827,-0.03590969335371748,-0.03019726056602117,318.7193867110289,-212.8802522127486,318.51391349939325,-212.7831995464362,-0.04385226222164188
1806,fzf1807,5282.99346096674,fzr1807,4577.7891813752,ans1807,0.0745885701815494,xdot1807,28.0,ydot1807,-1.23561767835775,r1807,0.0631216918395215,psi1807,0.989193090237635,wheel_angle1807,0.0055250792727073,-0.03602028972915863,-0.030299326523782342,319.69552457013776,-213.6040509118292,319.4881507122132,-213.50600890006464,-0.04410059068385473
1807,fzf1808,5282.90245599796,fzr1808,4577.88130591074,ans1808,0.0747077866839899,xdot1808,28.0,ydot1808,-1.24260571583567,r1808,0.0634036006079174,psi1808,0.989825716580798,wheel_angle1808,0.00553391012474,-0.03613045577139367,-0.030401062821936355,320.6677715321157,-214.32558404543508,320.4584928685615,-214.2265491825151,-0.04434967563779134
1808,fzf1809,5282.81082456634,fzr1809,4577.97406665738,ans1809,0.0748257202511684,xdot1809,28.0,ydot1809,-1.2496150100333,r1809,0.0636856492863722,psi1809,0.990461162716162,wheel_angle1809,0.005542645944531,-0.03624018811188701,-0.03050246612898406,321.6360975102191,-215.04482831767956,321.4249100425032,-214.94479717235433,-0.044599512744550096
1809,fzf1810,5282.71856604701,fzr1810,4578.06746427829,ans1810,0.0749423688578459,xdot1810,28.0,ydot1810,-1.25664544083167,r1810,0.063967831906417,psi1810,0.991099430012999,wheel_angle1810,0.0055512865820626,-0.036349483470319466,-0.030603533200273137,322.6004732073909,-215.76176103964156,322.3873730979482,-215.66073025535016,-0.044850097641241475
1810,fzf1811,5282.62567985561,fzr1811,4578.16149939573,ans1811,0.0750577305008496,xdot1811,28.0,ydot1811,-1.26369688744844,r1811,0.064250142482004,psi1811,0.991740519780811,wheel_angle1811,0.0055598318889517,-0.036458338653966214,-0.030704260877413358,323.560870110768,-216.47636012521963,323.3458536831118,-216.3743264202996,-0.04510142594100444
1811,fzf1812,5282.53216544859,fzr1812,4578.25617259076,ans1812,0.0751718031991071,xdot1812,28.0,ydot1812,-1.27076922843827,r1812,0.064532575009624,psi1812,0.992384433269148,wheel_angle1812,0.0055682817184524,-0.036566750557055244,-0.030804646087671056,324.51726048601347,-217.1886040868449,324.30032422479957,-217.08556425471605,-0.04535349323302644
1812,fzf1813,5282.43802232357,fzr1813,4578.35148440293,ans1813,0.0752845849936811,xdot1813,28.0,ydot1813,-1.27786234169312,r1813,0.0648151234684277,psi1813,0.993031171667442,wheel_angle1813,0.0055766359254578,-0.03667471616010324,-0.030904685843340877,325.46961737145074,-217.8984720310335,325.2507579224956,-217.79442294035653,-0.04560629508256113
1813,fzf1814,5282.34325001961,fzr1814,4578.44743532991,ans1814,0.0753960739478022,xdot1814,28.0,ydot1814,-1.28497610444268,r1814,0.0650977818203482,psi1814,0.993680736104829,wheel_angle1814,0.0055848943665038,-0.036782232529235646,-0.031004377241098804,326.4179145720522,-218.60594365380518,326.1971287423054,-218.50088224861497,-0.04585982703095074
1814,fzf1815,5282.24784811758,fzr1815,4578.54402582722,ans1815,0.0755062681469029,xdot1815,28.0,ydot1815,-1.29211039325471,r1815,0.0653805440102277,psi1815,0.994333127649978,wheel_angle1815,0.0055930568997706,-0.03688929681548419,-0.03110371746133375,327.3621266532323,-219.3109992359554,327.1394114107038,-219.20492253576975,-0.046114084595645574
1815,fzf1816,5282.15181624039,fzr1816,4578.64125630787,ans1816,0.0756151656986498,xdot1816,28.0,ydot1816,-1.29926508403557,r1816,0.0656634039659452,psi1816,0.994988347310922,wheel_angle1816,0.0056011233850851,-0.03699590625406977,-0.03120270376746277,328.30222893450156,-220.01361963820938,328.0775814081451,-219.90652473811318,-0.04636906327023018
1816,fzf1817,5282.05515405337,fzr1817,4578.73912714209,ans1817,0.0757227647329769,xdot1817,28.0,ydot1817,-1.30644005203059,r1817,0.0659463555985477,psi1817,0.995646396034888,wheel_angle1817,0.0056090936839242,-0.037102058163666476,-0.03130133350522544,329.23819748296245,-220.71378629623302,329.01161496251484,-220.60567036693814,-0.046624758524444185
1817,fzf1818,5281.95786126455,fzr1818,4578.83763865699,ans1818,0.075829063402117,xdot1818,28.0,ydot1818,-1.31363517182467,r1818,0.0662293928023844,psi1818,0.996307274708132,wheel_angle1818,0.0056169676594161,-0.03720774994565037,-0.03139960410196389,330.1700091066612,-221.41148121554107,329.94148904243906,-221.3023415034226,-0.04688116580421121
1818,fzf1819,5281.85993762495,fzr1819,4578.93679113625,ans1819,0.0759340598806337,xdot1819,28.0,ydot1819,-1.32085031734273,r1819,0.0665125094552427,psi1819,0.996970984155768,wheel_angle1819,0.0056247451763432,-0.03731297908333163,-0.03149751306588373,331.09764134779425,-222.10668696627138,330.8671813504483,-221.99652079338028,-0.04713828053166283
1819,fzf1820,5281.76138292891,fzr1820,4579.03658481983,ans1820,0.0760377523654527,xdot1820,28.0,ydot1820,-1.32808536185033,r1820,0.0667956994184875,psi1820,0.997637525141607,wheel_angle1820,0.0056324261011446,-0.037417743141173694,-0.03159505798530123,332.0210724757992,-222.79938667786527,331.78867031602715,-222.68819144191784,-0.04739609810516859
1820,fzf1821,5281.66219701435,fzr1821,4579.13701990363,ans1821,0.0761401390758929,xdot1821,28.0,ydot1821,-1.33534017795424,r1821,0.0670789565372029,psi1821,0.998306898367991,wheel_angle1821,0.0056400103019179,-0.037522039763996456,-0.03169223652787436,332.9402814803004,-223.48956403363064,332.7059350885192,-223.37733720797527,-0.047654613899364325
1821,fzf1822,5281.56237976311,fzr1822,4579.23809653924,ans1822,0.076241218253697,xdot1822,28.0,ydot1822,-1.3426146376031,r1822,0.067362274640337,psi1822,0.998979104475634,wheel_angle1822,0.005647497648422,-0.037625866676168164,-0.03178904643982043,333.8552480639581,-224.17720326521643,333.6189555299359,-224.06394239877798,-0.04791382326518399
1822,fzf1823,5281.4619311012,fzr1823,4579.33981483361,ans1823,0.0763409881630613,xdot1823,28.0,ydot1823,-1.34990861208804,r1823,0.0676456475408487,psi1823,0.999654144043457,wheel_angle1823,0.0056548880120786,-0.03772922168078246,-0.031885485545119115,334.76595263517936,-224.86228914698088,334.5277122076286,-224.74799186418286,-0.048173721529890044
1823,fzf1824,5281.36085099912,fzr1824,4579.44217484875,ans1824,0.076439447090666,xdot1824,28.0,ydot1824,-1.35722197204342,r1824,0.0679290690358584,psi1824,1.00033201758843,wheel_angle1824,0.0056621812659753,-0.03783210265882638,-0.03198155174470403,335.672376300753,-225.5448069902801,335.4321863868848,-225.42947099094542,-0.04843430399710835
1824,fzf1825,5281.25913947214,fzr1825,4579.54517660144,ans1825,0.0765365933457044,xdot1825,28.0,ydot1825,-1.36455458744754,r1825,0.0682125329068002,psi1825,1.00101272556543,wheel_angle1825,0.0056693772848669,-0.03793450756833475,-0.03207724301564135,336.5745008583602,-226.22474263766696,336.3323600234011,-226.1083656968972,-0.048695565946862064
1825,fzf1826,5281.15679658057,fzr1826,4579.64882006296,ans1826,0.0766324252599118,xdot1826,28.0,ydot1826,-1.37190632762342,r1826,0.0684960329195774,psi1826,1.00169626836704,wheel_angle1826,0.0056764759451786,-0.03803643444353655,-0.03217255741029749,337.47230878901286,-226.90208245701416,337.22821575568474,-226.78466242504817,-0.04895750263560823
1826,fzf1827,5281.05382243005,fzr1827,4579.75310515877,ans1827,0.0767269411875944,xdot1827,28.0,ydot1827,-1.37927706123959,r1827,0.0687795628247219,psi1827,1.00238264632346,wheel_angle1827,0.005683477125007,-0.03813788139398904,-0.03226749305549588,338.3657832493843,-227.5768133355583,338.11973689734816,-227.45834813761016,-0.04922010929627478
1827,fzf1828,5280.95021717185,fzr1828,4579.85803176827,ans1828,0.0768201395056575,xdot1828,28.0,ydot1828,-1.38666665631095,r1828,0.0690631163575538,psi1828,1.0030718597023,wheel_angle1828,0.0056903807041227,-0.03823884660370513,-0.03236204815166432,339.2549080640793,-228.24892267388185,339.00690742934364,-228.129410309959,-0.04948338113830026
1828,fzf1829,5280.8459810031,fzr1829,4579.96359972446,ans1829,0.0769120186136333,xdot1829,28.0,ydot1829,-1.39407498019963,r1829,0.0693466872383468,psi1829,1.00376390870844,wheel_angle1829,0.0056971865639728,-0.03833932833027162,-0.03245622097197239,340.1396677178189,-228.91839837982067,339.8897119921139,-228.79783692452224,-0.04974731334767363
1829,fzf1830,5280.74111416711,fzr1830,4580.06980881372,ans1830,0.0770025769337083,xdot1830,28.0,ydot1830,-1.4015018996159,r1830,0.0696302691724941,psi1830,1.00445879348391,wheel_angle1830,0.005703894587682,-0.03843932490395889,-0.032550009861460664,341.0200473475545,-229.58522886231984,340.76813587767236,-229.46361646461574,-0.05001190108697598
1830,fzf1831,5280.63561695358,fzr1831,4580.17665877549,ans1831,0.0770918129107506,xdot1831,28.0,ydot1831,-1.40894728061912,r1831,0.0699138558506785,psi1831,1.00515651410771,wheel_angle1831,0.0057105046600556,-0.0385388347268252,-0.03264341323616187,341.8960327345259,-230.24940302522845,341.6421650216279,-230.12673790821995,-0.05027713949542381
1831,fzf1832,5280.52948969894,fzr1832,4580.28414930202,ans1832,0.0771797250123366,xdot1832,28.0,ydot1832,-1.41641098861877,r1832,0.0701974409490445,psi1832,1.00585707059566,wheel_angle1832,0.0057170166675804,-0.038637856271813424,-0.03273642958221539,342.7676102962606,-230.91091026105084,342.5117859951531,-230.78719072171248,-0.05054302368891537
1832,fzf1833,5280.42273278654,fzr1833,4580.39228003813,ans1833,0.0772663117287772,xdot1833,28.0,ydot1833,-1.42389288837539,r1833,0.0704810181293741,psi1833,1.0065604629003,wheel_angle1833,0.0057234304984279,-0.038736388081842384,-0.03282905745497337,343.6347670785155,-231.56974044463988,343.37698599689367,-231.44496485354358,-0.05080954876007377
1833,fzf1834,5280.31534664696,fzr1834,4580.50105058087,ans1834,0.0773515715731436,xdot1834,28.0,ydot1834,-1.43139284400174,r1834,0.0707645810392648,psi1834,1.00726669091068,wheel_angle1834,0.0057297460424551,-0.038834428768893196,-0.03292129547810322,344.4974907471803,-232.22588392685992,344.23775284484213,-232.10005072788167,-0.05107670977829821
1834,fzf1835,5280.20733175824,fzr1835,4580.61046047935,ans1835,0.0774355030812931,xdot1835,28.0,ydot1835,-1.43891071896382,r1835,0.0710481233123104,psi1835,1.00797575445229,wheel_angle1835,0.0057359631912068,-0.0389319770130902,-0.0330131423426823,345.3557695801284,-232.8793315282038,345.094074968159,-232.75243923821313,-0.05134450178981029
1835,fzf1836,5280.09868864612,fzr1836,4580.7205092344,ans1836,0.0775181048118941,xdot1836,28.0,ydot1836,-1.44644637608208,r1836,0.0713316385682859,psi1836,1.00868765328687,wheel_angle1836,0.005742081837918,-0.039029031561780045,-0.033104596806289764,346.2095924590511,-233.53007453238098,345.94594139897794,-233.402121740914,-0.05161291981770725
1836,fzf1837,5279.98941788434,fzr1837,4580.83119629837,ans1837,0.077599375346451,xdot1837,28.0,ydot1837,-1.45399967753257,r1837,0.0716151204133331,psi1837,1.00940238711229,wheel_angle1837,0.0057481018775149,-0.0391255912286046,-0.03319565769209286,347.058948861241,-234.17810467987462,346.79334176416154,-234.04909004879073,-0.05188195886201311
1837,fzf1838,5279.8795200948,fzr1838,4580.94252107487,ans1838,0.0776793132893284,xdot1838,28.0,ydot1838,-1.46157048484816,r1838,0.0718985624401515,psi1838,1.01011995556241,wheel_angle1838,0.0057540232066168,-0.03922165489257247,-0.033286323887929896,347.90382885135256,-234.82341416147187,347.6362662770347,-234.6933364245948,-0.052151613899732614
1838,fzf1839,5279.76899594788,fzr1839,4581.05448291851,ans1839,0.077757917267775,xdot1839,28.0,ydot1839,-1.46915865891982,r1839,0.0721819582281903,psi1839,1.01084035820697,wheel_angle1839,0.0057598457235388,-0.03931722149712919,-0.0333765943453904,348.74422307316183,-235.465995611775,348.474705729118,-235.33485357451858,-0.052421879884907256
1839,fzf1840,5279.65784616264,fzr1840,4581.16708113467,ans1840,0.0778351859319473,xdot1840,28.0,ydot1840,-1.47676405999792,r1840,0.0724653013438445,psi1840,1.0115635945514,wheel_angle1840,0.0057655693282924,-0.039412290049223316,-0.03346646807889237,349.58012274128095,-236.10584210269363,349.30865148181675,-235.9736346416725,-0.052692751748672266
1840,fzf1841,5279.54607150706,fzr1841,4581.28031497924,ans1841,0.0779111179549329,xdot1841,28.0,ydot1841,-1.48438654769358,r1841,0.072748585340653,psi1841,1.01228966403678,wheel_angle1841,0.0057711939225876,-0.03950685961837291,-0.03355594416475762,350.41151963287945,-236.74294713692177,350.1380954581176,-236.60967319954807,-0.05296422439931548
1841,fzf1842,5279.43367279824,fzr1842,4581.39418365843,ans1842,0.0779857120327731,xdot1842,28.0,ydot1842,-1.49202598098007,r1842,0.0730318037595003,psi1842,1.01301856603963,wheel_angle1842,0.005776719409835,-0.0396009293357314,-0.03364502174028571,351.2384060793955,-237.37730464140984,350.96303013427604,-237.2429632454755,-0.05323629272233808
1842,fzf1843,5279.32065090269,fzr1843,4581.50868632848,ans1843,0.0780589668844854,xdot1843,28.0,ydot1843,-1.49968221819422,r1843,0.073314950128821,psi1843,1.01375029987181,wheel_angle1843,0.005782145695147,-0.03969449839315189,-0.033733700002826376,352.0607749582399,-238.0089089608201,351.7834485314971,-237.8734991940658,-0.05350895158051588
1843,fzf1844,5279.20700673648,fzr1844,4581.6238220955,ans1844,0.0781308812520851,xdot1844,28.0,ydot1844,-1.50735511703793,r1844,0.0735980179648067,psi1844,1.01448486478043,wheel_angle1844,0.0057874726853396,-0.03978756604225298,-0.03382197820885224,352.878619684504,-238.63775485099134,352.5993442076212,-238.50127587066237,-0.05378219581396425
1844,fzf1845,5279.09274126549,fzr1845,4581.73959001518,ans1845,0.0782014539006078,xdot1845,28.0,ydot1845,-1.51504453457964,r1845,0.0738810007716171,psi1845,1.01522225994768,wheel_angle1845,0.0057927002889339,-0.03988013159348405,-0.03390985567303033,353.6919342026686,-239.2638374723888,353.41071124881177,-239.12628850477816,-0.05405602024020177
1845,fzf1846,5278.97785550562,fzr1846,4581.85598909263,ans1846,0.0782706836181297,xdot1846,28.0,ydot1846,-1.52275032725597,r1846,0.074163892041592,psi1846,1.01596248449074,wheel_angle1846,0.0057978284161577,-0.03997219441519323,-0.0339973317672957,354.5007129783344,-239.88715238357545,354.2175442612644,-239.74853272355486,-0.05433041965422007
1846,fzf1847,5278.86235052302,fzr1847,4581.97301828212,ans1847,0.0783385692157887,xdot1847,28.0,ydot1847,-1.53047235087326,r1847,0.074446685255469,psi1847,1.01670553746166,wheel_angle1847,0.0058028569789473,-0.040063753932695415,-0.03408440591992393,355.30495098995294,-240.50769553467092,355.01983836291856,-240.3680045452098,-0.05460538882855021
1847,fzf1848,5278.74622743424,fzr1848,4582.09067648691,ans1848,0.0784051095278052,xdot1848,28.0,ydot1848,-1.53821046060925,r1848,0.074729373882601,psi1848,1.01745141784723,wheel_angle1848,0.0058077858909485,-0.04015480962734274,-0.03417107761460631,356.1046437205749,-241.12546326083313,355.81758917518647,-240.9847003725064,-0.05488092251333417
1848,fzf1849,5278.62948740647,fzr1849,4582.20896255901,ans1849,0.0784703034115015,xdot1849,28.0,ydot1849,-1.5459645110148,r1849,0.0750119513811798,psi1849,1.01820012456888,wheel_angle1849,0.0058126150675186,-0.040245361035598226,-0.03425734638952656,356.8997871496313,-241.7404522757488,356.6107928147158,-241.59861698623368,-0.055157015436397894
1849,fzf1850,5278.51213165772,fzr1850,4582.32787529902,ans1850,0.078534149747322,xdot1850,28.0,ydot1850,-1.5537343560156,r1850,0.0752944111984599,psi1850,1.01895165648258,wheel_angle1850,0.0058173444257276,-0.04033540774811091,-0.03434321183643897,357.69037774472383,-242.35265966513683,357.39944588516283,-242.20975153869904,-0.055433662303324145
1850,fzf1851,5278.39416145703,fzr1851,4582.44741345588,ans1851,0.0785966474388518,xdot1851,28.0,ydot1851,-1.561519848914,r1851,0.0755767467709872,psi1851,1.0197060123787,wheel_angle1851,0.0058219738843594,-0.04042494940879492,-0.034428673599750076,358.4764124534526,-242.96208288027285,358.183545469003,-242.81810154724272,-0.05571085779752967
1851,fzf1852,5278.27557812462,fzr1852,4582.56757572673,ans1852,0.0786577954128362,xdot1852,28.0,ydot1852,-1.56932084239082,r1852,0.0758589515248299,psi1852,1.02046319098194,wheel_angle1852,0.0058265033639137,-0.040513985713912126,-0.03451373137560233,359.2578886952699,-243.56871973153343,358.96308911936865,-243.42366488777245,-0.055988596580341825
